boltzmann a,boltzmann b,boltzmann c,Optimistic boltzmann a,Optimistic boltzmann b,Optimistic boltzmann c
6.8235829326,5.9331838542,6.930356682,10.6008730718,7.9975425433,9.8254089412
6.683060489,6.4862621443,7.0028491802,9.5718531931,9.0453863954,10.2462006607
6.8023468494,6.333582591,7.2859896515,10.0396763455,9.3034792817,10.0921062976
6.6847400729,6.4790149262,6.9738871245,8.8452204922,9.4423720431,7.9810871329
6.7078264653,6.5239513351,6.7811583091,10.9609019998,10.1749118859,9.0018945793
6.7953045303,6.6027124466,6.5935578733,8.1446025591,9.2624186322,10.2509169143
6.8628171052,6.417819704,6.8730003571,9.2081133814,10.3819691188,8.7105504049
6.5547050286,6.4104654826,7.1614502305,10.1823123126,9.2461750986,10.6574683555
6.7907252656,6.8334859828,6.7426843943,8.3598749968,9.6689424544,10.3505001353
6.8309100229,6.5023100913,6.6308914282,9.6570443761,9.7810497265,9.5275509154
6.7612686564,6.5955652832,6.5534456637,10.0656822999,9.355077372,9.4616562082
6.796757319,6.8072445373,6.7908739062,8.5519185066,9.7691432452,9.3097978453
6.8329791189,6.8353230444,6.6957312267,8.9360356593,9.207366551,10.8249180452
6.8774403198,7.0008929389,6.8050845387,10.1995658026,9.5947512584,9.0414301103
6.7432423092,6.578997159,7.1470322686,8.5591799962,9.3646275427,9.0382705245
6.8991932455,6.8340665808,6.9498059076,9.6579258069,10.1721632379,10.2423803356
6.8155517481,6.6280266764,7.128699387,10.1507765217,9.1217584583,8.4989574812
6.6386618456,6.8444692399,7.1742068356,9.6432318411,8.307985388,10.0140232996
6.6863672584,6.6786739149,6.6909110347,10.1409423705,9.6566843208,8.5750576254
6.4716574732,6.8089711493,6.9640179229,6.9006238401,10.1873938909,9.2206834078
6.7820017854,6.8916026674,6.8836680089,9.3604801903,10.1751434583,11.0395521753
6.8539301971,6.5082293779,6.5595530153,9.23126156,9.6410542233,9.086790201
6.8059077907,6.2366630852,6.9555836341,9.5410716467,8.9502958338,8.6323164976
6.8240818032,6.5435572392,6.5910914235,9.7548460311,8.7647465805,8.1983956508
6.6675594487,6.6725490097,6.8982588088,9.1619370527,9.6697844388,9.4860804227
6.8625009602,6.5354020669,7.0706893659,9.1379783815,8.9038089582,9.0203240348
6.7989595543,6.2916476624,6.8973021564,8.4061018935,9.5357791023,9.363527939
6.6943043168,6.4519798575,6.9996210223,10.1743328937,9.1324896119,9.0542456026
6.8203654661,6.7339616436,6.7761849753,10.1978212812,7.9878976004,8.3302809997
6.915068539,6.6152436781,6.8371287931,9.7477753991,9.7706423771,9.1419239848
6.8058180499,6.4333266202,6.7894389901,10.1335984232,9.3511821716,8.704450905
6.8883124842,6.3557750476,7.3007018769,7.6170783228,9.7870292452,7.8772638134
6.7788880343,6.4003460606,6.603376783,10.2758238096,9.5507924482,10.0178252291
6.7885422919,6.9840142669,6.9910135868,9.3894335244,8.534137237,10.4842926335
6.902506206,6.9152004353,6.5156682131,8.6380039062,8.9560237255,9.7842270966
6.6172041504,6.4960192967,6.8835955119,8.0804656117,10.0620383405,9.2866299996
6.4721130625,6.5092726674,7.3008611024,9.7781541422,9.7672451918,8.6832367146
6.7626308696,6.4591586453,6.9243063744,10.1388142801,9.6539563414,9.3352953278
6.8446631342,6.979241741,6.6254354437,10.0426677964,10.8943677206,10.2857149781
6.4595025121,6.7370942251,6.9649569181,9.3820878223,8.4775990375,10.6815784066
6.8281163105,6.6464731297,7.0209307381,8.4620520263,8.8338213128,8.5318344241
6.8119115557,6.7216897826,7.3520590481,9.6371155442,10.8881234508,9.5734186917
6.7163323171,6.2858061497,6.826640402,10.0518740796,9.7770479525,10.5400757895
6.7588247284,6.5483537394,7.08811175,9.1500144705,10.224923304,10.2943115895
6.8199751602,6.1956458698,6.8331362654,8.1353406724,8.3191452864,9.6754298517
6.7167397772,6.6576681532,6.9648006932,9.7712332467,10.1930451271,9.0767749545
6.7881419226,6.2828002532,7.0951587744,10.2057334243,9.3208878843,9.2904614363
6.8632679238,6.4060520089,6.9854317126,10.1682167677,10.1913502858,8.1790657931
6.8661015078,6.6636156993,6.911321597,8.5415500983,10.5906631052,9.5056006648
6.7344932833,6.46854141,6.624826758,8.9558487163,8.8445860535,8.5801443943
6.849874618,6.3212620893,6.9864590729,8.9196373066,8.1284888472,9.7162232284
6.7853367036,6.5759530453,6.6049247584,8.8820612587,8.6629881345,9.0973893356
6.8602434841,6.7976710271,6.3955666967,10.0602746088,10.9855538584,7.6785520018
6.780781877,6.4255568977,6.9070062541,10.1879606818,8.3710365252,8.9781027721
6.736322845,6.8316136759,6.8316767726,10.0701228154,9.3678978337,8.3828410607
6.8138311418,6.5055010535,7.0601309191,9.9569683694,9.780055354,9.739113178
6.8818063465,6.6201885836,6.9639409652,9.1242835612,9.4510501517,8.2271531377
6.849196673,6.5309588577,6.8583114787,10.4414873189,9.9687249049,8.3607663365
6.862568511,6.6786867154,6.9255455438,9.9683772163,8.8409607806,9.4868631383
6.7345511924,6.5817541055,7.1634618333,7.8846506355,10.0701976453,10.4496351719
6.763497751,6.9105756487,6.8445907094,8.5233447273,9.2683205033,9.3594424695
6.6749955607,6.3317762035,6.812983381,8.4111716583,9.7670766986,8.7207346614
6.8596444223,6.7340870315,6.7604132749,10.4780131801,10.1918949044,8.4829244532
6.2926697923,6.6123525285,6.887393241,7.3144699448,9.4459254524,8.1241598425
6.6304199764,6.9298243018,6.8586820347,10.2108660789,8.4281896844,9.7628276566
6.7581591295,6.8874491426,6.9605957019,9.7962263742,10.4733652725,10.8356165103
6.7751869818,6.2647760335,6.8642447856,9.4007721853,8.9193569142,8.826841033
6.8254605742,6.6373937657,6.9317692552,10.1629680379,10.9788662539,7.0743832237
6.8356757191,6.3992215766,6.7931943948,8.5198057857,9.7558756007,7.902257804
6.8081775491,6.7859330509,6.9925966899,8.8412309152,10.9926495138,10.8970822512
6.3004995902,6.6279616111,6.7528244879,10.4884899575,8.5460249672,8.6476403912
6.8459339236,6.7666327713,6.6857499243,8.5304870968,9.2491814013,8.8704272955
6.8975120803,6.9297504975,6.9800734753,9.7954555891,10.1948257989,8.6837638438
6.69265559,6.6043776729,6.7314847726,9.6496352364,9.3617072378,10.6832390832
6.7639206439,6.812070448,6.9792720786,9.6196941934,9.1562396843,8.9486888729
6.712009013,6.4289700047,7.1941417591,9.6812861234,8.9472077736,10.3782368059
6.9315402546,6.4109887434,6.971805819,9.4281017215,8.4357712289,8.7428493206
6.7117497099,6.5455786325,7.1088161227,9.7464125512,10.072356555,10.398308012
6.94729211,6.6490560846,6.5286606427,9.7843141091,8.7342993909,8.1151583776
6.7286498638,6.6534348542,7.0766117753,8.7297022087,9.123890483,9.9314831578
6.4737172681,6.3856341617,7.195648675,10.977824718,8.5447976411,10.3175171825
6.70949772,6.4768549279,6.8249696526,8.6818589621,8.9737498164,9.3765739656
6.8356808796,6.57183525,6.640245973,10.8827837408,9.7673119653,9.3519363149
6.8532877539,7.1053576947,6.677578358,10.3829898291,8.9382223245,8.5672892169
6.8542187828,6.74934409,6.7241634498,9.9614216915,9.3454338288,9.1964766033
6.6589767373,6.6565458777,7.0389139007,9.2080450197,9.7379500791,10.6765502657
6.8384759099,6.8810761106,6.8677374076,10.4889380557,8.4360241951,8.4761021104
6.880691209,6.5648193486,7.1852415585,9.67417742,9.6712188351,7.9854663221
6.7199162787,6.7980606841,7.0086162567,9.7703505642,9.2569327119,8.7311587759
6.7647315947,6.599284775,6.9685408008,8.2071360396,9.7411761162,9.4694602444
6.7730849262,6.4285961653,6.5971852534,8.3820270865,10.5964972918,9.9882496459
6.7666065185,6.6296257557,7.0496548153,9.5495945823,9.2520469998,7.7273104917
6.6682485863,6.2717561578,6.5808217041,9.2392887118,9.2100319081,10.1390735589
6.773419874,6.748718216,7.0267206054,9.8035056218,9.7732441933,8.3058914066
6.4606097629,6.9581696476,7.0242801198,9.6417429555,9.7775120238,10.1713046231
6.9086255105,6.8601347191,7.0353034638,10.0856390827,9.9591943857,10.2436849934
6.4632146355,6.6918768028,7.1480073818,9.756374594,9.2580210416,8.9513827858
6.793689425,6.716544757,6.8857260344,9.6768427255,10.0640128381,10.2947871982
6.8706080427,6.8658950233,6.8904462069,10.0547558526,9.2401082912,10.1546966252
6.6937960556,6.4658611706,6.8542751686,10.3408258064,9.6415934884,9.2335404498
6.7205461576,6.5468775552,7.1503367029,9.6101788433,10.4838697366,9.0918359053
6.7067687201,6.6479988695,7.1174466108,10.2243319407,8.7992468706,9.1221974791
6.795561453,6.6601353753,7.1261678464,10.6086284194,8.4342469055,8.9156443894
6.7084608731,6.8283787299,6.9034859767,9.5778750702,9.2498791888,9.6065092885
6.771630408,6.7131375072,6.5846056013,9.626002198,8.1266615125,9.7693382763
6.8113009228,6.744144046,7.0902557512,9.6906420714,8.8348317269,8.4331510734
6.7417467505,6.4695665802,6.7646981676,8.8462300703,10.1996990637,9.4794787243
6.7705579623,6.0877191776,7.2211614259,8.0240705822,8.7268084347,10.2349361691
6.9177799979,6.2745295236,7.2207513521,8.8184922897,8.3231156558,8.6397717777
6.7159381963,6.8590166113,7.3279823577,9.3724245141,10.1710837412,10.1018901305
6.7213858641,6.9063935959,6.9691082634,9.7747417074,9.2612360427,10.5301085377
6.5822591893,6.8128217708,6.8956759024,9.6582396701,8.7368872874,8.5888071818
6.6510002634,6.7694226713,6.3327371282,10.5785798633,10.5740826036,9.0288924535
6.7756161643,6.8528014553,7.244580341,10.6362441203,9.3692536815,7.6425845237
6.7341819477,6.7041206686,6.8343178648,9.8338333391,8.8459812562,9.8606241526
6.8365175392,6.8080790457,6.8236645102,10.9527672414,8.8319708701,10.7055126765
6.793784364,6.7827016909,6.9207237837,8.4779602141,10.588927755,9.5870551704
6.8726265472,6.9399517384,6.7322065077,9.9784801146,8.7338258759,9.0924420681
6.8069533138,6.6646106212,6.6995736908,9.9679103234,9.1266501635,9.8005209582
6.8144167476,6.5438770838,7.0030733398,8.1266298961,10.4546199084,10.0649657397
6.3871909897,6.2519805895,7.2560188261,10.2835207684,10.4313137972,8.8533504417
6.4881788411,6.6645711219,7.1518559809,8.512715026,9.3642885635,9.2914733229
6.7290935557,6.7749189673,6.9106147046,10.5275949593,9.2568202651,9.0161952377
6.7931615684,6.6599218902,6.7323870254,10.1816747237,8.9489834397,9.4559828772
6.5176229595,6.7185126938,6.7422570517,10.0754153994,9.7779481727,9.0013532015
6.8810999911,5.7018478523,6.9107668503,9.6558066713,9.7609835848,9.7686175539
6.9349510863,6.6009725027,6.2203925322,10.0464969586,8.5433884178,10.1597213312
6.8353688339,6.2516990043,7.2251378918,9.6446210179,8.7291463758,8.670040332
6.4913376391,6.7222104095,6.8668526054,9.7668091622,8.8311148213,7.3296934223
6.7507127621,6.4877010697,7.2769464363,10.0857171006,8.4480047511,10.7776226434
6.734988467,6.7385925014,6.8979616838,8.8167389421,8.9449925461,9.8648137216
6.6694137752,6.8370319135,6.8982770181,10.1951270196,8.5340891712,10.0361259597
6.8063821645,6.4123025435,6.955161611,9.6540561011,10.0460481342,10.3647900086
6.8257908772,6.5787079303,6.8764259939,8.9470016566,9.6483270817,10.1374067856
6.8261419928,6.3325268347,6.876598466,8.7449028792,9.5432308397,9.7959677245
6.8329718541,7.0725431182,6.4521184607,9.6445366813,10.1791647573,8.326883552
6.8775297561,7.2037979389,6.4754151547,10.1726338694,9.1629870634,9.7474567679
6.7421810472,6.6199821438,6.856139536,9.7785643245,9.7575805681,10.0039655328
6.7950233918,6.4051860733,6.8087932331,7.383585316,8.8493933368,9.597296565
6.8469982498,6.3159556613,6.9014246366,9.5492744158,10.0805049251,8.670511728
6.7238631843,6.8559749748,6.9371613562,8.9571436675,10.0726798409,11.0033655846
6.8759897326,7.082312662,7.0200798945,10.2161914105,8.1367300693,8.4500452738
6.8486166297,6.7254439694,6.7966447636,9.6772532657,10.0740702081,10.3962648475
6.9242763795,6.5766955792,6.8519075662,10.0974408981,10.177800126,10.6181124379
6.7694534572,6.3045389326,7.1706689376,9.357075075,10.4719218334,9.0024945406
6.4969047401,6.5345333455,6.8213332515,10.163072757,7.3077570569,10.0701479511
6.7980672264,6.3427542101,7.1082318617,10.1498838516,10.5954460162,9.3591066506
6.9759168411,6.140359888,6.4500343828,8.8396565353,10.3601984211,9.6302338291
6.9557178755,6.434524501,6.8796557746,9.4526627954,10.1748130067,9.413771379
6.8541110342,6.7024532746,6.8917933961,9.7719101567,7.6626764249,8.949190611
6.8886722553,6.1395292952,6.8606922924,9.5338748833,8.5620830012,7.9946476225
6.9179542904,6.592598489,6.9269094446,10.1295142136,8.7290733332,9.0192875386
6.8355483995,6.8119817034,7.0498608802,8.9045482588,8.6127563586,9.5781851019
6.9501784981,6.8185192282,7.2215784628,9.6530328159,8.4886587401,10.0354394238
6.9978489761,7.0076666074,6.7371598696,8.9469378833,8.9496755271,9.0549277586
6.897238962,6.7467439611,6.7426657415,8.2985382291,7.6956507958,9.8268974733
6.7032674319,6.8184225881,6.594198508,8.5793609816,9.2538094284,9.0203452149
6.7023362737,6.5545302295,7.1639830544,10.1655643802,9.6664099467,10.9169455015
6.9086735228,6.643810596,6.9625821934,9.4305291324,8.5280904292,8.2268306641
6.8992810013,6.8979236307,6.9955237744,8.9588302041,10.074828616,9.1425201144
6.7865006885,6.8425348149,7.1131047653,9.1214394686,9.5465713075,8.3990038114
6.6951583455,6.5307525204,6.8927897506,8.944023388,9.7805952495,9.2724489751
6.8077688885,6.35193294,6.8227011761,9.789699775,7.7206537638,10.3556960808
6.8715296431,6.5751743377,6.9873154688,8.5401852059,10.1773314055,9.8885354775
6.8004788863,6.8553974397,6.9817600227,9.5452618881,8.9471610091,10.6024463751
6.8508433249,6.6412310674,7.0482552415,10.471299413,9.2555679716,9.0700567088
6.6910893586,6.7095459873,7.1898095911,10.052879202,10.5807369893,9.7266156651
6.8188202814,6.58080741,6.654398085,8.9612030745,9.153796471,9.5250637475
6.8301695294,6.152369975,6.7002605559,8.4251963149,8.4355566365,8.1027567251
6.9208398144,6.5331755336,6.819590702,9.6698761583,8.3172291504,8.5088464421
6.970269392,6.1111328966,6.8717878621,10.4508465295,10.0716915215,9.5115076613
6.9124999503,6.4355017789,7.2245292237,10.504839878,10.0647598264,9.6589066041
7.0408503164,6.6516981467,7.0059696071,10.1523497889,8.8326672405,10.5224023001
6.7243608414,6.3605353338,6.7269632587,8.4333623711,9.2357075262,10.6301736085
6.8499105735,6.8543633362,6.7906795344,8.9385772825,9.3574411372,8.0163845428
6.8339467287,6.7439901945,7.4222462109,8.4057099153,9.532456187,8.4265873053
6.9816298069,6.5443140892,7.1899925131,8.8658640292,9.7735583678,9.9880357292
6.7240215557,6.6744872696,7.0124792062,9.6414778144,9.7680241617,10.0898074048
6.6119861369,6.7176874372,7.2439549965,9.6793290797,8.8092108603,9.1599188862
6.6847459556,6.6050866203,6.8816272461,10.1560463757,8.023941395,10.6114426633
6.9074774598,6.7336153749,7.08066817,9.1566787886,8.9527088587,9.5727915175
6.8904393434,6.9115256809,6.6605832256,9.7460696675,9.1772179695,9.7722999791
6.7100684303,6.7104127141,7.0369570403,9.2432387984,9.6674346393,7.5980765752
6.8894051247,6.5979390624,7.2910766397,9.759787043,9.7640362242,9.8193295331
6.9131866839,6.5535467619,7.1586279156,9.8402372703,10.4916817823,8.6690012055
6.9234280953,6.7684780955,6.7145174049,8.3994222352,10.4266971951,9.8584857466
6.9174344935,6.8847703479,6.84888953,8.4325866852,7.7174236491,9.7999993113
6.8945841219,6.6488753999,7.0124920423,9.3627151866,9.9710617177,10.1755724332
6.7606006192,6.5414972948,6.8175647782,9.2281379048,9.6433738362,8.6680828426
6.9124145146,6.7153915893,7.2458396841,8.0436673985,9.2280554447,10.3783270897
6.9301165785,6.6441407902,6.8115050438,9.0135577246,8.9317413729,10.1884805713
6.7313057984,6.438039364,7.1628699844,8.0467262319,10.0782240631,8.5411708209
6.7560580909,6.677517277,7.0622535471,8.8423965084,9.3584411548,9.7808451924
6.8097932631,6.8867234124,6.9641518841,10.1581005745,9.3785737006,7.9580973606
6.8974405184,6.4731848377,6.8317041332,9.7618548871,9.4270675776,10.6865631799
6.7598352292,6.6497759407,7.0994569922,9.6663963568,8.1394795013,8.2592193628
6.9988707492,6.7875718441,6.7831034564,9.1050337179,10.5845442818,10.222023596
6.7587287028,6.9341722688,7.0015599616,9.6263583525,9.6375998222,8.7763627811
6.923253115,6.7421609891,7.4000514849,8.9537746006,7.7173733731,10.4546804276
6.9614447059,6.8844039531,6.6738327019,8.7133161142,9.5641974812,9.840274176
6.7257770216,6.8473981609,7.2180354845,9.838079679,9.7617674234,7.187680175
6.7981791258,6.7026859011,7.049930874,8.733132607,9.2345019167,9.5890509097
6.5728938728,6.4078438727,6.8897772789,9.4606445375,10.0924038599,9.4472444132
6.863357337,6.6863994606,7.0269120572,9.6358565287,8.9204042119,9.7408674272
6.8436408585,6.3605639108,6.4755049193,9.6559432638,9.191590412,9.1753867263
6.8834321885,6.8595377215,7.0656444331,10.5679497484,10.2473089784,10.4242417456
6.8948981905,6.7288607455,6.9880081094,9.7535093936,7.9043024562,9.4028833098
6.9046714132,6.7943243671,6.8236687969,8.8393461897,9.7618883784,8.2120274659
6.7724184967,6.5927760654,7.1211131642,9.6730768009,10.0648226477,10.2324067115
6.8641706577,6.8493520638,6.9079400584,9.7535684371,10.0673663757,10.1593045234
6.8797142016,6.5573862901,7.0569078976,9.6583474645,8.3297590603,9.6970332138
6.6321492048,6.3671888817,7.3304344366,9.2637143353,8.5237403009,10.1997052797
6.7755868304,6.9757383484,6.7286318934,9.3755768991,9.3593105017,9.0988225515
6.6767520074,6.4635807905,7.0080962401,9.3417154092,9.6460686612,10.3109153739
6.7847649947,5.8147322409,6.8429306332,8.4193670666,9.7702247526,9.0240034852
6.934809617,6.9282076771,7.0281181095,8.1134738575,10.0913767949,8.242750732
6.6784764496,6.8531014924,6.7814493273,8.9560792332,10.190991612,9.3093998346
6.7825590317,6.2745557698,6.5418007124,9.7558595201,8.8404482213,9.3400855385
6.9546100846,6.5316380005,7.2659220463,8.2938846713,9.6785821854,9.871904825
6.8016676871,6.6936206877,7.1259576489,10.3792304792,9.8610314623,9.2672364971
6.9001464531,6.9641055691,7.2370232405,9.3479370493,8.7815044891,9.1229062701
6.9531167533,6.7573344049,7.0885986947,9.3350425363,8.9563820285,8.7591799483
6.8340894663,6.943772253,7.0824987036,8.9334293344,9.2448296996,9.5575716149
6.7374153578,6.5356323561,7.1647018967,10.5799628075,9.3684702353,9.3862617445
6.5918057349,7.1135474419,7.0039890916,10.1540875563,10.065716362,8.389539985
6.713785548,6.7950021076,6.9588156796,10.0618184684,10.4692412883,10.8187010476
6.8866508173,6.3356188106,6.9321094075,10.0626087727,9.8543268668,10.5357522167
6.9192992919,6.7708813036,7.3037869821,10.1682487243,8.9541366274,9.2550532657
6.7783922583,6.5106750124,7.1512293091,8.7368264822,9.706665774,7.8697101086
6.5515689916,6.7251642634,7.0736009994,8.5324148411,9.586520789,9.0643133158
6.8687881336,6.8491836137,6.8618406223,8.4111008556,8.0282340446,8.8852637398
6.742316087,6.6349969812,6.8220072142,10.0751784521,9.6691486499,10.7834105621
6.8622809838,6.7145930302,7.0856883075,9.7951465431,8.8303036201,9.6526650794
6.5379035734,6.095905207,6.866987352,9.4228610791,9.4390987501,9.063275697
6.8040101547,6.3998068913,6.9907993784,10.0315335303,9.3700103788,8.9764499139
6.8154071095,6.4008070662,6.7594785631,8.4422967453,10.3618694741,10.3048312628
6.8642106545,6.7375875605,7.1224698802,10.0884437438,8.910844308,9.3164970803
6.9582567157,6.5428042545,7.4904685847,10.0617670281,11.009482513,8.8867170055
6.8743325296,6.2620838804,6.5903609652,9.4585078276,9.7686448143,8.9614563191
6.9032781559,6.9285258784,7.0462383295,9.9756459949,9.6739815263,9.1361269234
6.9409524768,6.4849371985,6.563061665,10.0387778232,10.7629019354,8.6992949606
6.9767530969,6.4788569788,6.7331848262,8.1514957352,10.3879565301,10.1548174298
6.8472733489,6.7915973775,7.0362374562,8.96524973,10.479000032,11.1340028974
